SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Townhouse,7529 43rd Ave S,Seattle,WA,98118,549750,3,2.0,Brighton,1340.0,6331.0,2017.0,18,410.0,,Active,,,http://www.redfin.com/WA/Seattle/7529-43rd-Ave-S-98118/home/144700778,NWMLS,1233612,N,Y,47.5344599,-122.2791644
MLS Listing,,Single Family Residential,3812 22nd Ave SW,Seattle,WA,98106,739950,3,2.0,Pigeon Point,1684.0,2941.0,2017.0,18,439.0,,Active,,,http://www.redfin.com/WA/Seattle/3812-22nd-Ave-SW-98106/home/144695824,NWMLS,1231565,N,Y,47.569841,-122.3611298
MLS Listing,,Single Family Residential,2350 Yale Ave E,Seattle,WA,98102,1750000,5,4.0,Seattle,2731.0,2504.0,1925.0,18,641.0,,Active,February-3-2018 01:00 PM,February-3-2018 04:00 PM,http://www.redfin.com/WA/Seattle/2350-Yale-Ave-E-98102/home/131987,NWMLS,1232969,N,Y,47.6411451,-122.3267541
MLS Listing,,Single Family Residential,3627 42nd Ave NE,Seattle,WA,98105,10000000,6,4.5,Laurelhurst,6860.0,37740.0,1921.0,19,1458.0,,Active,,,http://www.redfin.com/WA/Seattle/3627-42nd-Ave-NE-98105/home/122510,NWMLS,1233506,N,Y,47.6544973,-122.282088
MLS Listing,,Condo/Co-op,8816 Nesbit Ave N #11,Seattle,WA,98103,234000,0,1.0,Green Lake,353.0,,1988.0,19,663.0,179.0,Active,,,http://www.redfin.com/WA/Seattle/8816-Nesbit-Ave-N-98103/unit-11/home/12537579,NWMLS,1233287,N,Y,47.692887,-122.3431496
MLS Listing,,Single Family Residential,1543 NE 89th St,Seattle,WA,98115,975000,5,3.0,Maple Leaf,2820.0,6380.0,1931.0,19,346.0,,Active,,,http://www.redfin.com/WA/Seattle/1543-NE-89th-St-98115/home/107215,NWMLS,1232599,N,Y,47.6928425,-122.3103064
MLS Listing,,Single Family Residential,1616 E YESLER Wy,Seattle,WA,98122,925000,3,2.75,Central Area,2200.0,984.0,2015.0,19,420.0,,Active,,,http://www.redfin.com/WA/Seattle/1616-E-Yesler-Way-98122/home/101611862,NWMLS,1231360,N,Y,47.601857,-122.310754
MLS Listing,,Single Family Residential,7536 43rd Ave S Unit D,Seattle,WA,98118,624950,3,2.5,Brighton,1320.0,1152.0,2018.0,19,473.0,40.0,Active,,,http://www.redfin.com/WA/Seattle/7536-43rd-Ave-S-98118/unit-D/home/144673642,NWMLS,1233218,N,Y,47.5340782,-122.2790534
MLS Listing,,Single Family Residential,4718 8th Ave NE,Seattle,WA,98105,1298000,4,3.25,University District,1860.0,2828.0,2017.0,20,698.0,,Active,,,http://www.redfin.com/WA/Seattle/4718-8th-Ave-NE-98105/home/312033,NWMLS,1233158,N,Y,47.663704,-122.319221
MLS Listing,,Single Family Residential,4716 8th Ave NE,Seattle,WA,98105,1348000,4,3.25,University District,1860.0,1452.0,2017.0,20,725.0,,Active,,,http://www.redfin.com/WA/Seattle/4716-8th-Ave-NE-98105/home/143457216,NWMLS,1232684,N,Y,47.6637229,-122.3190863
MLS Listing,,Other,2143 N Northlake Wy #52,Seattle,WA,98103,75000,1,0.75,Lake Union,627.0,1.0,1984.0,20,120.0,,Active,,,http://www.redfin.com/WA/Seattle/2143-N-Northlake-Way-98103/unit-52/home/64145,NWMLS,1232339,N,Y,47.6471181,-122.3325615
MLS Listing,,Single Family Residential,9103 8th Ave S,Seattle,WA,98108,575000,3,2.75,South Park,3090.0,7274.0,1901.0,20,186.0,,Active,,,http://www.redfin.com/WA/Seattle/9103-8th-Ave-S-98108/home/477094,NWMLS,1232733,N,Y,47.5221138,-122.3234051
MLS Listing,,Single Family Residential,3907 S Warsaw St,Seattle,WA,98118,639000,3,2.25,Hillman City,1530.0,2500.0,2018.0,20,418.0,,Active,,,http://www.redfin.com/WA/Seattle/3907-S-Warsaw-St-98118/home/173099,NWMLS,1232640,N,Y,47.542984,-122.282915
MLS Listing,,Townhouse,912 NW 85th St,Seattle,WA,98117,698888,3,2.5,Crown Hill,1248.0,1354.0,2007.0,21,560.0,,Active,,,http://www.redfin.com/WA/Seattle/912-NW-85th-St-98117/home/101209,NWMLS,1231943,N,Y,47.6908223,-122.3688563
MLS Listing,,Multi-Family (5+ Unit),3306 Beach Dr SW,Seattle,WA,98116,4100000,11,11.0,Alki,7005.0,4413.0,1991.0,21,585.0,,Active,,,http://www.redfin.com/WA/Seattle/3306-Beach-Dr-SW-98116/home/2077452,NWMLS,1232294,N,Y,47.5750661,-122.4186163
MLS Listing,,Single Family Residential,2412 Magnolia Blvd W,Seattle,WA,98199,2580000,4,3.0,Magnolia,3790.0,5500.0,1927.0,21,681.0,,Active,,,http://www.redfin.com/WA/Seattle/2412-Magnolia-Blvd-W-98199/home/126319,NWMLS,1225304,N,Y,47.6401487,-122.4110412
MLS Listing,,Vacant Land,9410 51st Ave S,Seattle,WA,98118,299000,0,,Upper Rainier Beach,,8756.0,,21,,,Active,,,http://www.redfin.com/WA/Seattle/9410-51st-Ave-S-98118/home/176313,NWMLS,1232214,N,Y,47.5178428,-122.2696988
MLS Listing,,Multi-Family (5+ Unit),730 N 85th St,Seattle,WA,98103,6195000,6,6.0,Greenwood,17011.0,14625.0,1971.0,22,364.0,,Active,,,http://www.redfin.com/WA/Seattle/730-N-85th-St-98103/home/2085844,NWMLS,1232196,N,Y,47.6908188,-122.3483371
MLS Listing,,Single Family Residential,627 S 103rd St,Seattle,WA,98168,700000,2,,Glen Acres,1100.0,36255.0,1960.0,23,636.0,,Active,,,http://www.redfin.com/WA/Seattle/627-S-103rd-St-98168/home/187411,NWMLS,1230017,N,Y,47.5109959,-122.3251384
MLS Listing,,Townhouse,9165 45th Ave SW #3,Seattle,WA,98136,469888,2,1.75,Fauntleroy,1050.0,12348.0,1985.0,23,448.0,305.0,Active,,,http://www.redfin.com/WA/Seattle/9165-45th-Ave-SW-98136/unit-3/home/144480544,NWMLS,1229863,N,Y,47.5216944,-122.3905907
MLS Listing,,Single Family Residential,2828 Broadway E,Seattle,WA,98102,2386000,7,4.25,Roanoke Park,6397.0,5500.0,1909.0,23,373.0,,Active,,,http://www.redfin.com/WA/Seattle/2828-Broadway-E-98102/home/136555,NWMLS,1231408,N,Y,47.6464877,-122.3204369
MLS Listing,,Single Family Residential,,Seattle,WA,98105,5850000,4,3.25,Windermere,4870.0,43954.0,1965.0,23,1201.0,,Active,,,http://www.redfin.com/WA/Seattle/Undisclosed-address-98105/home/121237,NWMLS,1228275,N,Y,47.6693768,-122.2564136
MLS Listing,,Single Family Residential,5816 Beacon Ave S,Seattle,WA,98108,659000,6,2.75,Beacon Hill,2520.0,4207.0,1919.0,25,262.0,,Active,,,http://www.redfin.com/WA/Seattle/5816-Beacon-Ave-S-98108/home/478020,NWMLS,1231186,N,Y,47.5504348,-122.3012958
MLS Listing,,Townhouse,2067 Gilman Dr W,Seattle,WA,98119,749950,2,2.5,Queen Anne,1090.0,1269.0,2013.0,25,688.0,,Active,,,http://www.redfin.com/WA/Seattle/2067-Gilman-Dr-W-98119/home/45464376,NWMLS,1231180,N,Y,47.6383715,-122.373179
MLS Listing,,Single Family Residential,2658 9th Ave W,Seattle,WA,98119,1050000,3,1.75,Queen Anne,1510.0,2100.0,1914.0,25,695.0,,Active,,,http://www.redfin.com/WA/Seattle/2658-9th-Ave-W-98119/home/130371,NWMLS,1230038,N,Y,47.6439224,-122.3685967
MLS Listing,,Townhouse,3625 C Evanston Ave N,Seattle,WA,98103,935000,2,1.75,Fremont,1306.0,1092.0,2018.0,26,716.0,,Active,,,http://www.redfin.com/WA/Seattle/3625-Evanston-Ave-N-98103/home/144466539,NWMLS,1231053,N,Y,47.6523754,-122.3515944
MLS Listing,,Condo/Co-op,726 Belmont Place E,Seattle,WA,98102,1775000,2,2.0,Capitol Hill,2427.0,7200.0,1991.0,26,731.0,821.0,Active,,,http://www.redfin.com/WA/Seattle/726-Belmont-Pl-E-98102/home/1540,NWMLS,1227523,N,Y,47.626258,-122.323949
MLS Listing,,Single Family Residential,1121 W Wheeler St,Seattle,WA,98119,2300000,5,4.0,Queen Anne,3383.0,4000.0,2018.0,26,680.0,,Active,February-3-2018 12:00 PM,February-3-2018 02:00 PM,http://www.redfin.com/WA/Seattle/1121-W-Wheeler-St-98119/home/129806,NWMLS,1229456,N,Y,47.640539,-122.372261
MLS Listing,,Vacant Land,1705 30th Ave S,Seattle,WA,98144,690000,0,,Leschi,,4480.0,,26,,,Active,,,http://www.redfin.com/WA/Seattle/1705-30th-Ave-S-98144/home/144637663,NWMLS,1229316,N,Y,47.5877938,-122.2935795
MLS Listing,,Single Family Residential,5515 Bangor St,Seattle,WA,98178,349500,3,1.0,Hillman City,1380.0,4500.0,1951.0,26,253.0,,Active,,,http://www.redfin.com/WA/Seattle/5515-S-Bangor-St-98178/home/178202,NWMLS,1229772,N,Y,47.5059342,-122.2640231
MLS Listing,,Single Family Residential,12217 Ridgemont Wy N,Seattle,WA,98133,930000,6,3.25,Broadview,3690.0,7241.0,1950.0,26,252.0,,Active,,,http://www.redfin.com/WA/Seattle/12217-Ridgemont-Way-N-98133/home/97390,NWMLS,1230663,N,Y,47.7185733,-122.3563513
MLS Listing,,Condo/Co-op,606 Post Alley Unit 90Y,Seattle,WA,98104,800000,3,1.0,Pioneer Square,1894.0,,1900.0,27,422.0,310.0,Active,,,http://www.redfin.com/WA/Seattle/606-Post-Ave-98104/unit-90Y/home/144631458,NWMLS,1230427,N,Y,47.6019962,-122.3347095
MLS Listing,,Single Family Residential,10650 Dixon Dr S,Seattle,WA,98178,879950,4,3.0,Lakeridge,3032.0,4867.0,2017.0,28,290.0,,Active,,,http://www.redfin.com/WA/Seattle/10650-Dixon-Dr-S-98178/home/198641,NWMLS,1229977,N,Y,47.5064913,-122.2328379
MLS Listing,,Single Family Residential,4018 32nd Ave SW,Seattle,WA,98126,1195000,4,3.0,Belvidere,3190.0,4800.0,1998.0,28,375.0,,Active,,,http://www.redfin.com/WA/Seattle/4018-32nd-Ave-SW-98126/home/159096,NWMLS,1229287,N,Y,47.5672519,-122.3720623
MLS Listing,,Vacant Land,8014 S 114th St,Seattle,WA,98178,84000,0,,Bryn Mawr,,23744.0,,28,,,Active,,,http://www.redfin.com/WA/Seattle/8014-S-114th-St-98178/home/22230900,NWMLS,1229909,N,Y,47.5013716,-122.2319216
MLS Listing,,Condo/Co-op,12600 57th Ave S Unit A203,Seattle,WA,98178,139950,1,1.0,Skyway,816.0,93792.0,1983.0,29,172.0,385.0,Active,,,http://www.redfin.com/WA/Seattle/12600-57th-Ave-S-98178/unit-A203/home/46260,NWMLS,1229283,N,Y,47.489995,-122.26082
MLS Listing,,Single Family Residential,4715 SW Wildwood Place,Seattle,WA,98136,1150000,4,2.25,Fauntleroy,3100.0,9000.0,1940.0,29,371.0,,Active,,,http://www.redfin.com/WA/Seattle/4715-SW-Wildwood-Pl-98136/home/156599,NWMLS,1229345,N,Y,47.5216849,-122.3927827
MLS Listing,,Single Family Residential,623 19th Ave E,Seattle,WA,98112,1599000,3,2.75,Seattle,1540.0,3010.0,1900.0,30,1038.0,,Active,,,http://www.redfin.com/WA/Seattle/623-19th-Ave-E-98112/home/145013,NWMLS,1229301,N,Y,47.6250883,-122.3076213
MLS Listing,,Condo/Co-op,583 Battery St #716,Seattle,WA,98121,1380000,2,2.0,Belltown,1443.0,,2016.0,30,956.0,946.0,Active,,,http://www.redfin.com/WA/Seattle/583-Battery-St-98121/unit-716/home/143681044,NWMLS,1229228,N,Y,47.6169903,-122.3436558
MLS Listing,,Single Family Residential,3523 Bagley Ave N,Seattle,WA,98103,1245000,5,2.75,Wallingford,2720.0,4800.0,1921.0,32,458.0,,Active,,,http://www.redfin.com/WA/Seattle/3523-Bagley-Ave-N-98103/home/120496,NWMLS,1229101,N,Y,47.6498807,-122.3330108
MLS Listing,,Vacant Land,6256 3rd Ave NW,Seattle,WA,98107,975000,0,,Phinney Ridge,,4050.0,,33,,,Active,,,http://www.redfin.com/WA/Seattle/6256-3rd-Ave-NW-98107/home/299376,NWMLS,1228983,N,Y,47.6758225,-122.3603958
MLS Listing,,Single Family Residential,4150 Hillcrest Ave SW,Seattle,WA,98116,969900,4,2.75,Genesee,3340.0,4500.0,1928.0,34,290.0,,Active,,,http://www.redfin.com/WA/Seattle/4150-Hillcrest-Ave-SW-98116/home/151918,NWMLS,1228590,N,Y,47.5652716,-122.4031432
MLS Listing,,Single Family Residential,8241 S 118th St #27,Seattle,WA,98178,769950,4,3.25,Bryn Mawr,2612.0,3192.0,2017.0,34,295.0,61.0,Active,February-1-2018 11:00 AM,February-1-2018 05:00 PM,http://www.redfin.com/WA/Seattle/8241-S-118th-St-98178/unit-27/home/144581780,NWMLS,1228596,N,Y,47.4972358,-122.2296506
MLS Listing,,Multi-Family (2-4 Unit),2811 22nd Ave W #2811,Seattle,WA,98199,1690000,6,4.75,Magnolia,4270.0,6000.0,1973.0,35,396.0,,Active,,,http://www.redfin.com/WA/Seattle/2811-22nd-Ave-W-98199/unit-2811/home/144574692,NWMLS,1228167,N,Y,47.645184,-122.385029
MLS Listing,,Vacant Land,92 3rd Ave SW,Seattle,WA,98106,75000,0,,West Seattle,,8501.0,,35,,,Active,,,http://www.redfin.com/WA/Seattle/92-3rd-Ave-SW-Unknown/home/144574625,NWMLS,1227917,N,Y,47.522605,-122.338755
MLS Listing,,Single Family Residential,4835 S Kenyon St,Seattle,WA,98118,410000,4,2.0,Brighton,1260.0,5000.0,1949.0,39,325.0,,Active,,,http://www.redfin.com/WA/Seattle/4835-S-Kenyon-St-98118/home/174935,NWMLS,1225610,N,Y,47.5313545,-122.271232
MLS Listing,,Townhouse,1604 Lakeview Blvd E,Seattle,WA,98102,850000,3,2.25,North Capitol Hill,1540.0,3117.0,1984.0,40,552.0,,Active,,,http://www.redfin.com/WA/Seattle/1604-Lakeview-Blvd-E-98102/home/136911,NWMLS,1227921,N,Y,47.6341742,-122.3220792
MLS Listing,,Vacant Land,67 S Thayer St,Seattle,WA,98178,110000,0,,Lakeridge,,9000.0,,42,,,Active,,,http://www.redfin.com/WA/Seattle/67-S-Thayer-St-98178/home/144536201,NWMLS,1226087,N,Y,47.511024,-122.249109
MLS Listing,,Single Family Residential,10811 Dixon Dr S,Seattle,WA,98178,530000,3,2.0,Lakeridge,1690.0,8875.0,1951.0,42,314.0,,Active,,,http://www.redfin.com/WA/Seattle/10811-Dixon-Dr-S-98178/home/199534,NWMLS,1223680,N,Y,47.5057511,-122.2325277
MLS Listing,,Single Family Residential,1205 10th Ave W,Seattle,WA,98119,835000,1,1.0,Queen Anne,1210.0,7200.0,1954.0,42,690.0,,Active,,,http://www.redfin.com/WA/Seattle/1205-10th-Ave-W-98119/home/132388,NWMLS,1227368,N,Y,47.630169,-122.3706102
MLS Listing,,Single Family Residential,6713 26th Ave NW,Seattle,WA,98117,1789500,5,3.5,Ballard,4754.0,5814.0,2017.0,46,376.0,,Active,February-3-2018 12:00 PM,February-3-2018 03:00 PM,http://www.redfin.com/WA/Seattle/6713-26th-Ave-NW-98117/home/165997,NWMLS,1226922,N,Y,47.6780883,-122.3899652
MLS Listing,,Single Family Residential,10321 Sand Point Wy NE,Seattle,WA,98125,1199900,4,2.5,Matthews Beach,3096.0,7200.0,2017.0,46,388.0,,Active,February-3-2018 12:00 PM,February-3-2018 03:00 PM,http://www.redfin.com/WA/Seattle/10321-Sand-Point-Way-NE-98125/home/22436198,NWMLS,1226343,N,Y,47.703581,-122.278509
MLS Listing,,Single Family Residential,5321 S Bangor St,Seattle,WA,98178,535000,4,2.5,Upper Rainier Beach,2480.0,7360.0,1969.0,47,216.0,,Active,,,http://www.redfin.com/WA/Seattle/5321-S-Bangor-St-98178/home/178830,NWMLS,1226861,N,Y,47.5056555,-122.2666371
MLS Listing,,Single Family Residential,1130 Grand Ave,Seattle,WA,98122,2400000,4,3.25,Madrona,4093.0,8000.0,1925.0,47,586.0,,Active,,,http://www.redfin.com/WA/Seattle/1130-Grand-Ave-98122/home/141971,NWMLS,1217379,N,Y,47.6123718,-122.2831199
MLS Listing,,Single Family Residential,5948 28th Ave S,Seattle,WA,98108,699000,5,3.0,Beacon Hill,2680.0,3899.0,1993.0,47,261.0,,Active,,,http://www.redfin.com/WA/Seattle/5948-28th-Ave-S-98108/home/478271,NWMLS,1225698,N,Y,47.5484799,-122.2965575
MLS Listing,,Townhouse,2216 B NW 64th St,Seattle,WA,98107,848950,3,2.25,Ballard,1544.0,832.0,2017.0,47,550.0,,Active,,,http://www.redfin.com/WA/Seattle/2216-NW-64th-St-98107/unit-C/home/493612,NWMLS,1226349,N,Y,47.6755543,-122.385525
MLS Listing,,Single Family Residential,9726 Beacon Ave S,Seattle,WA,98118,870000,8,4.0,Rainier Beach,4190.0,8794.0,2017.0,48,208.0,,Active,,,http://www.redfin.com/WA/Seattle/9726-Beacon-Ave-S-98118/home/22655147,NWMLS,1224929,N,Y,47.513507,-122.273025
MLS Listing,,Condo/Co-op,11600 Rainier Ave south Ave S #104,Seattle,WA,98178,259900,2,1.5,Bryn Mawr,1240.0,32100.0,1967.0,48,210.0,360.0,Active,,,http://www.redfin.com/WA/Seattle/11600-Rainier-Ave-S-98178/unit-104/home/22038,NWMLS,1225910,N,Y,47.4991023,-122.2198775
MLS Listing,,Townhouse,9036 14th Ave NW Unit D,Seattle,WA,98117,650000,2,1.75,Crown Hill,1393.0,900.0,2017.0,49,467.0,,Active,,,http://www.redfin.com/WA/Seattle/9036-14th-Ave-NW-98117/unit-D/home/144478472,NWMLS,1225872,N,Y,47.6953171,-122.3737314
MLS Listing,,Single Family Residential,7025 S 116th St,Seattle,WA,98178,323850,2,1.0,Seattle,940.0,7935.0,1943.0,49,345.0,,Active,,,http://www.redfin.com/WA/Seattle/7025-S-116th-St-98178/home/199449,NWMLS,1225984,N,Y,47.4987513,-122.2461597
MLS Listing,,Vacant Land,94 Olson Place SW,Seattle,WA,98106,1200000,0,,West Seattle,,64347.0,,50,,,Active,,,http://www.redfin.com/WA/Seattle/94-Olson-Pl-SW-98106/home/144476567,NWMLS,1223492,N,Y,47.519011,-122.338582
MLS Listing,,Single Family Residential,10403 15th Ave NE,Seattle,WA,98125,838000,3,1.75,Seattle,1610.0,6120.0,1953.0,50,520.0,,Active,February-3-2018 10:00 AM,February-3-2018 12:00 PM,http://www.redfin.com/WA/Seattle/10403-15th-Ave-NE-98125/home/107637,NWMLS,1225397,N,Y,47.7041278,-122.3127083
MLS Listing,,Vacant Land,9 56th Ave S,Seattle,WA,98118,90000,0,,Rainier Beach,,27500.0,,50,,,Active,,,http://www.redfin.com/WA/Seattle/9-56th-Ave-S-Unknown/home/144476106,NWMLS,1225478,N,Y,47.517555,-122.2627
MLS Listing,,Single Family Residential,6258 33rd Ave NE,Seattle,WA,98115,1450000,4,1.0,Bryant,4010.0,5000.0,1926.0,51,362.0,,Active,,,http://www.redfin.com/WA/Seattle/6258-33rd-Ave-NE-98115/home/144474644,NWMLS,1225549,N,Y,47.6756574,-122.2918858
MLS Listing,,Townhouse,8040 35TH Ave NE Unit A,Seattle,WA,98115,739950,3,2.25,Wedgwood,1367.0,1345.0,2017.0,51,541.0,,Active,,,http://www.redfin.com/WA/Seattle/8040-35th-Ave-NE-98115/unit-A/home/109969350,NWMLS,1225504,N,Y,47.6879355,-122.2902655
MLS Listing,,Townhouse,4217 SW Atlantic St,Seattle,WA,98116,675000,2,2.25,North Admiral,1350.0,700.0,2008.0,54,500.0,,Active,,,http://www.redfin.com/WA/Seattle/4217-SW-Atlantic-St-98116/home/18658350,NWMLS,1224882,N,Y,47.5904149,-122.3857721
MLS Listing,,Single Family Residential,2715 37th Ave SW,Seattle,WA,98126,2100000,4,4.0,Belvidere,3760.0,5000.0,2002.0,55,559.0,,Active,February-3-2018 01:00 PM,February-3-2018 03:00 PM,http://www.redfin.com/WA/Seattle/2715-37th-Ave-SW-98126/home/327711,NWMLS,1222326,N,Y,47.5786911,-122.378422
MLS Listing,,Multi-Family (5+ Unit),6537 Oswego Place NE,Seattle,WA,98115,2400000,0,6.0,Green Lake,5290.0,7800.0,1950.0,55,454.0,,Active,,,http://www.redfin.com/WA/Seattle/6537-Oswego-Pl-NE-98115/home/2080764,NWMLS,1216869,N,Y,47.6767815,-122.3218498
MLS Listing,,Single Family Residential,2139 Harbor Ave SW,Seattle,WA,98126,1395000,3,2.5,Alki,1873.0,1293.0,2017.0,55,745.0,,Active,,,http://www.redfin.com/WA/Seattle/2139-Harbor-Ave-SW-98126/home/150893,NWMLS,1222154,N,Y,47.5845163,-122.3755661
MLS Listing,,Single Family Residential,809 NE 48th St,Seattle,WA,98105,1450000,8,2.5,University District,2139.0,4279.0,2017.0,55,678.0,5.0,Active,,,http://www.redfin.com/WA/Seattle/809-NE-48th-St-98105/home/144478648,NWMLS,1223824,N,Y,47.663937,-122.3193559
MLS Listing,,Single Family Residential,4946 Beacon Ave S,Seattle,WA,98108,750000,4,2.75,Beacon Hill,1500.0,4800.0,1940.0,55,500.0,,Active,,,http://www.redfin.com/WA/Seattle/4946-Beacon-Ave-S-98108/home/479541,NWMLS,1224030,N,Y,47.5567414,-122.3031653
MLS Listing,,Multi-Family (2-4 Unit),1529 Sturgus Ave S,Seattle,WA,98144,500000,2,2.0,N Beacon Hill,1650.0,3000.0,1904.0,57,303.0,,Active,,,http://www.redfin.com/WA/Seattle/1529-Sturgus-Ave-S-98144/home/168014,NWMLS,1224032,N,Y,47.5891183,-122.3118591
MLS Listing,,Condo/Co-op,1623 Taylor Ave N #302,Seattle,WA,98109,329950,1,1.0,Queen Anne,700.0,,1926.0,57,471.0,420.0,Active,,,http://www.redfin.com/WA/Seattle/1623-Taylor-Ave-N-98109/unit-302/home/144445250,NWMLS,1223963,N,Y,47.6338968,-122.346273
MLS Listing,,Townhouse,4208 S Greenbelt Station Dr,Seattle,WA,98118,568800,3,2.5,Seattle,1500.0,1221.0,2017.0,57,379.0,210.0,Active,,,http://www.redfin.com/WA/Seattle/4208-S-Greenbelt-Station-Dr-98118/home/109662140,NWMLS,1223776,N,Y,47.524581,-122.280378
MLS Listing,,Townhouse,310 W Lee St,Seattle,WA,98119,1325000,3,3.25,Queen Anne,1870.0,2215.0,2008.0,58,709.0,,Active,,,http://www.redfin.com/WA/Seattle/310-W-Lee-St-98119/home/132843,NWMLS,1223423,N,Y,47.6315348,-122.3611011
MLS Listing,,Vacant Land,5003 S 114th St,Tukwila,WA,98178,120000,0,,Tukwila,,10311.0,,61,,,Active,,,http://www.redfin.com/WA/Tukwila/5003-S-114th-St-98178/home/175652,NWMLS,1219912,N,Y,47.500104,-122.271236
MLS Listing,,Single Family Residential,10200 Rainier Ave S,Seattle,WA,98178,2149000,5,4.5,Rainier Beach,3239.0,4595.0,2017.0,61,663.0,,Active,,,http://www.redfin.com/WA/Seattle/10200-Rainier-Ave-S-98178/home/177664,NWMLS,1221007,N,Y,47.511632,-122.243537
MLS Listing,,Condo/Co-op,705 E Republican St Unit A,Seattle,WA,98102,509900,2,1.0,Capitol Hill,827.0,,1963.0,61,617.0,545.0,Active,,,http://www.redfin.com/WA/Seattle/705-E-Republican-St-98102/unit-A/home/12092635,NWMLS,1220377,N,Y,47.6229459,-122.3227742
MLS Listing,,Single Family Residential,5608 23rd Ave SW,Seattle,WA,98106,775000,3,2.5,Delridge,2131.0,10835.0,2017.0,61,364.0,,Active,February-3-2018 12:00 AM,February-3-2018 11:59 PM,http://www.redfin.com/WA/Seattle/5608-23rd-Ave-SW-98106/home/22608567,NWMLS,1221147,N,Y,47.551622,-122.361266
MLS Listing,,Vacant Land,7115 S 115th St,Seattle,WA,98178,80000,0,,Lakeridge,,12650.0,,61,,,Active,,,http://www.redfin.com/WA/Seattle/7115-S-115th-St-98178/home/17507973,NWMLS,1222634,N,Y,47.4995202,-122.2463242
MLS Listing,,Multi-Family (5+ Unit),10539 Midvale Ave N,Seattle,WA,98133,1800000,11,6.0,Northgate,5184.0,4900.0,1986.0,62,347.0,,Active,,,http://www.redfin.com/WA/Shoreline/10539-Midvale-Ave-N-98133/home/2081367,NWMLS,1220371,N,Y,47.7061811,-122.3437192
MLS Listing,,Condo/Co-op,3334 NE 65th St #109,Seattle,WA,98115,601990,1,1.5,Bryant,962.0,,2017.0,62,626.0,484.0,Active,,,http://www.redfin.com/WA/Seattle/3334-NE-65th-St-98115/unit-109/home/144402663,NWMLS,1222699,N,Y,47.6757837,-122.2920052
MLS Listing,,Single Family Residential,2508 Lake Park Dr S,Seattle,WA,98144,1349000,4,3.0,Mt Baker,3140.0,6604.0,1949.0,63,430.0,,Active,,,http://www.redfin.com/WA/Seattle/2508-Lake-Park-Dr-S-98144/home/489054,NWMLS,1222341,N,Y,47.581133,-122.28769
MLS Listing,,Single Family Residential,10397 Beacon Ave S,Seattle,WA,98178,540000,5,2.75,Tukwila,3200.0,7998.0,1921.0,63,169.0,,Active,,,http://www.redfin.com/WA/Tukwila/10397-Beacon-Ave-S-98178/home/175250,NWMLS,1215259,N,Y,47.5071896,-122.2709927
MLS Listing,,Vacant Land,11715 11721 15th Ave NE,Seattle,WA,98125,5699722,0,,Pinehurst,,30662.0,,64,,,Active,,,http://www.redfin.com/WA/Seattle/11721-15th-Ave-NE-98125/home/2083150,NWMLS,1222085,N,Y,47.7146445,-122.3128817
